ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov
1811	1	1	1	0.000000	63.000000	63.000000	0.000000	0.000000
1812	1	2	1	0.000000	21.000000	21.000000	0.000000	0.000000
1813	4	1	2	0.000000	23.250000	23.250000	0.000000	0.000000
1814	1	4	4	0.000000	210.000000	97.000000	0.000000	0.000000
1815	13	2	1	0.000000	73.307692	73.307692	0.000000	0.000000
1816	1	3	1	0.000000	186.000000	71.000000	0.000000	0.000000
1817	1	3	1	0.000000	96.000000	58.000000	0.000000	0.000000
1818	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000
1819	6	2	2	0.000000	19.666667	19.666667	0.000000	0.000000
1820	2	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
1821	25	1	1	0.000000	14.880000	14.880000	0.000000	0.000000
1822	51	1	1	0.000000	15.000000	15.000000	0.000000	0.000000
1823	1	2	2	0.000000	26.000000	26.000000	0.000000	0.000000
1824	40	1	1	0.000000	14.500000	14.500000	0.000000	0.000000
1825	1	1	2	0.000000	25.000000	25.000000	0.000000	0.000000
1826	1	2	1	0.000000	30.000000	30.000000	0.000000	0.000000
1827	39	1	1	0.000000	11.666667	11.666667	0.000000	0.000000
1828	54	1	1	0.000000	11.462963	11.462963	0.000000	0.000000
1829	43	1	1	0.000000	16.209302	16.209302	0.000000	0.000000
1830	50	1	1	0.000000	14.540000	14.540000	0.000000	0.000000
1831	16	2	1	0.000000	36.250000	36.250000	0.000000	0.000000
1832	4	2	1	0.000000	41.250000	15.750000	0.000000	0.000000
1833	1	1	3	0.000000	76.000000	76.000000	0.000000	0.000000
1834	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
1835	29	2	2	0.000000	89.275862	41.172414	0.000000	0.000000
1836	27	2	1	0.000000	64.740741	29.851852	0.000000	0.000000
1837	1	2	1	0.000000	28.000000	28.000000	0.000000	0.000000
1838	4	2	1	0.000000	35.500000	35.500000	0.000000	0.000000
1839	22	1	1	0.000000	30.045455	17.136364	0.000000	0.000000
1840	1	3	1	0.000000	226.000000	15.000000	0.000000	0.000000
1841	11	2	2	0.000000	26.727273	26.727273	0.000000	0.000000
1842	6	1	1	0.000000	13.666667	13.666667	0.000000	0.000000
1843	7	2	2	0.000000	73.571429	73.571429	0.000000	0.000000
1844	1	2	2	0.000000	61.000000	61.000000	0.000000	0.000000
1845	2	2	1	0.000000	43.000000	43.000000	0.000000	0.000000
1846	1	0	0	0.000000	29.000000	29.000000	0.000000	0.000000
1847	2	2	1	0.000000	26.500000	26.500000	0.000000	0.000000
1848	0	1	1	Inf	Inf	Inf	Inf	Inf
1849	26	2	2	0.000000	32.192308	18.846154	0.000000	0.000000
1850	66	1	1	0.000000	12.757576	12.757576	0.000000	0.000000
1851	5	2	2	0.000000	74.600000	74.600000	0.000000	0.000000
1852	1	2	1	0.000000	24.000000	24.000000	0.000000	0.000000
1853	1	1	1	0.000000	11.000000	11.000000	0.000000	0.000000
1854	42	1	1	0.000000	17.095238	17.095238	0.000000	0.000000
1855	1	1	2	0.000000	18.000000	18.000000	0.000000	0.000000
1856	3	2	2	0.000000	35.000000	35.000000	0.000000	0.000000
1857	1	2	1	0.000000	36.000000	36.000000	0.000000	0.000000
1858	45	1	1	0.000000	12.688889	12.688889	0.000000	0.000000
1859	1	1	2	0.000000	27.000000	27.000000	0.000000	0.000000
1860	3	2	1	0.000000	25.666667	25.666667	0.000000	0.000000
1861	5	1	1	0.000000	12.600000	12.600000	0.000000	0.000000
1862	21	2	1	0.000000	30.714286	30.714286	0.000000	0.000000
1863	6	2	2	0.000000	22.833333	22.833333	0.000000	0.000000
1864	43	1	1	0.000000	12.232558	12.232558	0.000000	0.000000
1865	1	1	2	0.000000	64.000000	64.000000	0.000000	0.000000
1866	26	1	1	0.000000	15.500000	15.500000	0.000000	0.000000
1867	45	1	1	0.000000	13.044444	13.044444	0.000000	0.000000
1868	21	1	1	0.000000	46.904762	15.809524	0.000000	0.000000
1869	1	2	1	0.000000	42.000000	42.000000	0.000000	0.000000
1870	7	2	1	0.000000	29.857143	29.857143	0.000000	0.000000
1871	5	1	1	0.000000	7.000000	7.000000	0.000000	0.000000
1872	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000
1873	21	1	1	0.000000	21.190476	21.190476	0.000000	0.000000
1874	2	0	0	0.000000	28.000000	28.000000	0.000000	0.000000
1875	21	1	1	0.000000	10.285714	10.285714	0.000000	0.000000
1876	1	2	1	0.000000	22.000000	22.000000	0.000000	0.000000
1877	31	1	1	0.000000	13.870968	13.870968	0.000000	0.000000
1878	2	2	2	0.000000	53.000000	53.000000	0.000000	0.000000
1879	21	1	1	0.000000	12.142857	12.142857	0.000000	0.000000
1880	1	2	2	0.000000	24.000000	24.000000	0.000000	0.000000
1881	8	1	2	0.000000	45.250000	30.250000	0.000000	0.000000
1882	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
1883	5	2	2	0.000000	69.000000	53.600000	0.000000	0.000000
1884	15	1	1	0.000000	10.000000	10.000000	0.000000	0.000000
1885	36	1	1	0.000000	13.972222	13.972222	0.000000	0.000000
1886	2	1	1	0.000000	34.000000	34.000000	0.000000	0.000000
1887	2	2	2	0.000000	45.000000	45.000000	0.000000	0.000000
1888	2	2	2	0.000000	76.000000	76.000000	0.000000	0.000000
1889	14	1	1	0.000000	10.428571	10.428571	0.000000	0.000000
1890	2	2	1	0.000000	36.000000	36.000000	0.000000	0.000000
1891	22	1	1	0.000000	14.636364	14.636364	0.000000	0.000000
1892	2	2	2	0.000000	44.000000	44.000000	0.000000	0.000000
1893	26	1	1	0.000000	14.461538	14.461538	0.000000	0.000000
1894	6	1	2	0.000000	26.666667	26.666667	0.000000	0.000000
1895	9	2	2	0.000000	33.555556	33.555556	0.000000	0.000000
1896	12	1	1	0.000000	11.166667	11.166667	0.000000	0.000000
1897	1	1	2	0.000000	29.000000	29.000000	0.000000	0.000000
1898	5	1	1	0.000000	17.000000	17.000000	0.000000	0.000000
1899	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000
1900	39	1	1	0.000000	15.230769	15.230769	0.000000	0.000000
1901	21	1	1	0.000000	31.238095	22.238095	0.000000	0.000000
1902	1	1	2	0.000000	53.000000	29.000000	0.000000	0.000000
1903	15	1	1	0.000000	65.666667	53.666667	0.000000	0.000000
1904	4	2	2	0.000000	77.000000	77.000000	0.000000	0.000000
1905	18	1	1	0.000000	17.222222	17.222222	0.000000	0.000000
1906	6	2	2	0.000000	22.166667	22.166667	0.000000	0.000000
1907	3	1	1	0.000000	12.000000	12.000000	0.000000	0.000000
1908	61	1	1	0.000000	12.393443	12.393443	0.000000	0.000000
1909	8	1	1	0.000000	22.750000	22.750000	0.000000	0.000000
1910	18	1	2	0.000000	65.333333	26.444444	0.000000	0.000000
1911	9	1	1	0.000000	15.666667	15.666667	0.000000	0.000000
1912	1	2	1	0.000000	34.000000	34.000000	0.000000	0.000000
1913	43	1	1	0.000000	13.093023	13.093023	0.000000	0.000000
1914	2	2	1	0.000000	26.000000	26.000000	0.000000	0.000000
1915	18	1	1	0.000000	9.611111	9.611111	0.000000	0.000000
1916	19	1	1	0.000000	14.000000	14.000000	0.000000	0.000000
1917	42	2	2	0.000000	29.095238	20.523810	0.000000	0.000000
1918	3	1	1	0.000000	29.000000	29.000000	0.000000	0.000000
1919	28	1	1	0.000000	18.285714	18.285714	0.000000	0.000000
1920	1	7	1	0.000000	760.000000	71.000000	0.000000	0.000000
1921	22	1	1	0.000000	10.727273	10.727273	0.000000	0.000000
1922	30	1	1	0.000000	12.933333	12.933333	0.000000	0.000000
1923	4	2	2	0.000000	36.000000	36.000000	0.000000	0.000000
1924	46	1	1	0.000000	14.586957	14.586957	0.000000	0.000000
1925	14	1	1	0.000000	16.500000	16.500000	0.000000	0.000000
1926	2	1	1	0.000000	14.000000	14.000000	0.000000	0.000000
1927	2	2	2	0.000000	23.000000	23.000000	0.000000	0.000000
1928	14	2	2	0.000000	27.500000	27.500000	0.000000	0.000000
1929	45	1	1	0.000000	10.355556	10.355556	0.000000	0.000000
1930	1	1	1	0.000000	36.000000	36.000000	0.000000	0.000000
1931	4	1	1	0.000000	22.500000	22.500000	0.000000	0.000000
1932	1	3	3	0.000000	91.000000	91.000000	0.000000	0.000000
1933	2	2	1	0.000000	31.500000	31.500000	0.000000	0.000000
1934	7	1	1	0.000000	11.571429	11.571429	0.000000	0.000000
1935	8	2	2	0.000000	53.875000	53.875000	0.000000	0.000000
1936	3	0	0	0.000000	37.000000	37.000000	0.000000	0.000000
1937	50	1	1	0.000000	16.320000	16.320000	0.000000	0.000000
1938	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
1939	1	0	0	0.000000	29.000000	29.000000	0.000000	0.000000
1940	10	1	1	0.000000	13.900000	13.900000	0.000000	0.000000
1941	31	1	1	0.000000	12.290323	12.290323	0.000000	0.000000
1942	3	2	2	0.000000	26.000000	26.000000	0.000000	0.000000
1943	1	1	1	0.000000	13.000000	13.000000	0.000000	0.000000
1944	36	1	1	0.000000	11.944444	11.944444	0.000000	0.000000
1945	0	3	1	Inf	Inf	Inf	Inf	Inf
1946	29	2	1	0.000000	56.655172	35.034483	0.000000	0.000000
1947	33	1	1	0.000000	13.484848	13.484848	0.000000	0.000000
1948	34	1	1	0.000000	15.500000	15.500000	0.000000	0.000000
1949	11	1	2	0.000000	36.181818	19.818182	0.000000	0.000000
1950	3	0	0	0.000000	33.333333	33.333333	0.000000	0.000000
1951	50	1	1	0.000000	14.560000	14.560000	0.000000	0.000000
1952	3	1	1	0.000000	11.666667	11.666667	0.000000	0.000000
1953	2	1	1	0.000000	26.500000	26.500000	0.000000	0.000000
1954	52	1	1	0.000000	14.480769	14.480769	0.000000	0.000000
1955	3	2	2	0.000000	99.333333	58.000000	0.000000	0.000000
1956	1	2	2	0.000000	25.000000	25.000000	0.000000	0.000000
1957	2	2	1	0.000000	28.500000	28.500000	0.000000	0.000000
1958	15	2	2	0.000000	21.733333	21.733333	0.000000	0.000000
1959	6	1	1	0.000000	12.833333	12.833333	0.000000	0.000000
1960	21	1	1	0.000000	12.333333	12.333333	0.000000	0.000000
1961	2	1	2	0.000000	38.500000	38.500000	0.000000	0.000000
1962	2	0	0	0.000000	32.000000	32.000000	0.000000	0.000000
1963	2	1	1	0.000000	7.500000	7.500000	0.000000	0.000000
1964	5	2	2	0.000000	20.200000	20.200000	0.000000	0.000000
1965	1	1	2	0.000000	35.000000	35.000000	0.000000	0.000000
1966	1	2	1	0.000000	41.000000	41.000000	0.000000	0.000000
1967	20	1	1	0.000000	12.700000	12.700000	0.000000	0.000000
1968	7	2	2	0.000000	30.142857	30.142857	0.000000	0.000000
1969	1	1	2	0.000000	34.000000	34.000000	0.000000	0.000000
1970	1	2	1	0.000000	44.000000	44.000000	0.000000	0.000000
1971	1	1	1	0.000000	23.000000	23.000000	0.000000	0.000000
1972	1	2	2	0.000000	34.000000	34.000000	0.000000	0.000000
1973	1	2	1	0.000000	22.000000	22.000000	0.000000	0.000000
1974	2	2	1	0.000000	33.500000	33.500000	0.000000	0.000000
1975	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000
1976	1	1	1	0.000000	24.000000	24.000000	0.000000	0.000000
1977	1	1	3	0.000000	56.000000	56.000000	0.000000	0.000000
1978	2	1	2	0.000000	30.000000	30.000000	0.000000	0.000000
1979	2	2	1	0.000000	35.500000	35.500000	0.000000	0.000000
1980	7	1	1	0.000000	13.000000	13.000000	0.000000	0.000000
1981	1	1	2	0.000000	24.000000	24.000000	0.000000	0.000000
1982	3	0	0	0.000000	30.333333	30.333333	0.000000	0.000000
1983	27	1	1	0.000000	14.111111	14.111111	0.000000	0.000000
1984	21	1	1	0.000000	24.285714	16.047619	0.000000	0.000000
1985	5	2	2	0.000000	22.200000	22.200000	0.000000	0.000000
1986	72	1	1	0.000000	13.375000	13.375000	0.000000	0.000000
1987	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000
1988	24	1	1	0.000000	10.750000	10.750000	0.000000	0.000000
1989	1	1	2	0.000000	22.000000	22.000000	0.000000	0.000000
1990	1	1	2	0.000000	262.000000	51.000000	0.000000	0.000000
1991	0	1	3	Inf	Inf	Inf	Inf	Inf
1992	2	1	2	0.000000	23.500000	23.500000	0.000000	0.000000
1993	1	2	1	0.000000	40.000000	40.000000	0.000000	0.000000
1994	51	1	1	0.000000	13.549020	13.549020	0.000000	0.000000
1995	1	2	1	0.000000	28.000000	28.000000	0.000000	0.000000
1996	45	1	1	0.000000	17.688889	17.688889	0.000000	0.000000
1997	1	2	1	0.000000	51.000000	51.000000	0.000000	0.000000
1998	1	2	1	0.000000	28.000000	28.000000	0.000000	0.000000
1999	28	1	1	0.000000	21.178571	21.178571	0.000000	0.000000
2000	48	1	1	0.000000	14.812500	14.812500	0.000000	0.000000
2001	3	1	1	0.000000	25.333333	10.000000	0.000000	0.000000
2002	31	2	2	0.000000	23.483871	17.096774	0.000000	0.000000
2003	1	1	1	0.000000	36.000000	36.000000	0.000000	0.000000
2004	2	0	0	0.000000	29.500000	29.500000	0.000000	0.000000
2005	21	1	1	0.000000	8.000000	8.000000	0.000000	0.000000
2006	3	2	2	0.000000	22.333333	22.333333	0.000000	0.000000
2007	33	1	1	0.000000	11.484848	11.484848	0.000000	0.000000
2008	41	1	1	0.000000	13.317073	13.317073	0.000000	0.000000
2009	15	1	1	0.000000	12.733333	12.733333	0.000000	0.000000
2010	4	2	2	0.000000	15.750000	15.750000	0.000000	0.000000
2011	1	2	1	0.000000	31.000000	31.000000	0.000000	0.000000
2012	1	1	1	0.000000	46.000000	18.000000	0.000000	0.000000
2013	1	2	1	0.000000	51.000000	37.000000	0.000000	0.000000
2014	1	1	2	0.000000	128.000000	22.000000	0.000000	0.000000
2015	9	1	1	0.000000	17.222222	17.222222	0.000000	0.000000
2016	3	2	2	0.000000	35.000000	35.000000	0.000000	0.000000
2017	2	2	1	0.000000	38.000000	38.000000	0.000000	0.000000
2018	4	2	2	0.000000	20.500000	20.500000	0.000000	0.000000
2019	28	1	1	0.000000	9.964286	9.964286	0.000000	0.000000
2020	6	1	1	0.000000	15.166667	15.166667	0.000000	0.000000
2021	1	1	2	0.000000	51.000000	51.000000	0.000000	0.000000
2022	21	1	1	0.000000	17.238095	17.238095	0.000000	0.000000
2023	24	1	2	0.000000	31.500000	31.500000	0.000000	0.000000
2024	13	2	2	0.000000	36.461538	25.153846	0.000000	0.000000
2025	1	0	0	0.000000	27.000000	27.000000	0.000000	0.000000
2026	3	0	0	0.000000	30.333333	30.333333	0.000000	0.000000
2027	9	1	1	0.000000	9.888889	9.888889	0.000000	0.000000
2028	1	2	2	0.000000	25.000000	25.000000	0.000000	0.000000
2029	1	1	1	0.000000	19.000000	19.000000	0.000000	0.000000
2030	27	1	1	0.000000	12.629630	12.629630	0.000000	0.000000
2031	3	2	2	0.000000	25.333333	25.333333	0.000000	0.000000
2032	56	1	1	0.000000	14.714286	14.714286	0.000000	0.000000
2033	26	1	1	0.000000	19.038462	19.038462	0.000000	0.000000
2034	1	0	0	0.000000	33.000000	33.000000	0.000000	0.000000
2035	11	2	1	0.000000	22.818182	22.818182	0.000000	0.000000
2036	7	1	1	0.000000	30.428571	20.000000	0.000000	0.000000
2037	1	1	2	0.000000	24.000000	24.000000	0.000000	0.000000
2038	28	1	1	0.000000	8.500000	8.500000	0.000000	0.000000
2039	48	1	1	0.000000	9.875000	9.875000	0.000000	0.000000
2040	1	2	1	0.000000	30.000000	30.000000	0.000000	0.000000
2041	26	1	1	0.000000	17.384615	17.384615	0.000000	0.000000
2042	20	1	1	0.000000	13.600000	13.600000	0.000000	0.000000
2043	1	2	1	0.000000	37.000000	37.000000	0.000000	0.000000
2044	3	1	1	0.000000	14.666667	14.666667	0.000000	0.000000
2045	18	1	1	0.000000	17.611111	17.611111	0.000000	0.000000
2046	6	1	1	0.000000	24.666667	24.666667	0.000000	0.000000
2047	1	1	1	0.000000	25.000000	25.000000	0.000000	0.000000
2048	21	1	1	0.000000	12.238095	12.238095	0.000000	0.000000
